ProvID,Culture,Religion,TradeGoods,Citizens,Freedmen,lower_strata,middle_strata,proletariat,Slaves,Tribesmen,upper_strata,Civilization,Barbarian,NameRef,AraRef
5136,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5136,noregion
5137,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5137,noregion
5138,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5138,noregion
5139,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5139,noregion
5140,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5140,noregion
5141,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5141,noregion
5142,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5142,noregion
5143,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5143,noregion
5144,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5144,noregion
5145,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5145,noregion
5146,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5146,noregion
5147,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5147,noregion
5148,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5148,noregion
5149,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5149,noregion
5150,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5150,noregion
5151,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5151,noregion
5152,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5152,noregion
5153,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5153,noregion
5154,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5154,noregion
5155,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5155,noregion
5156,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5156,noregion
5157,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5157,noregion
5158,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5158,noregion
5159,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5159,noregion
5160,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5160,noregion
5161,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5161,noregion
5162,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5162,noregion
5163,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5163,noregion
5164,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5164,noregion
5165,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5165,noregion
5166,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5166,noregion
5167,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5167,noregion
5168,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5168,noregion
5169,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5169,noregion
5170,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5170,noregion
5171,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5171,noregion
5172,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5172,noregion
5173,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5173,noregion
5174,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5174,noregion
5175,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5175,noregion
5176,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5176,noregion
5177,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5177,noregion
5178,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5178,noregion
5179,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5179,noregion
5180,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5180,noregion
5181,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5181,noregion
5182,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5182,noregion
5183,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5183,noregion
5184,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5184,noregion
5185,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5185,noregion
5186,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5186,noregion
5187,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5187,noregion
5188,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5188,noregion
5189,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5189,noregion
5190,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5190,noregion
5191,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5191,noregion
5192,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5192,noregion
5193,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5193,noregion
5194,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5194,noregion
5195,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5195,noregion
5196,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5196,noregion
5197,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5197,noregion
5198,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5198,noregion
5199,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5199,noregion
5200,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5200,noregion
5201,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5201,noregion
5202,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5202,noregion
5203,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5203,noregion
5204,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5204,noregion
5205,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5205,noregion
5206,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5206,noregion
5207,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5207,noregion
5208,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5208,noregion
5209,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5209,noregion
5210,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5210,noregion
5211,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5211,noregion
5212,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5212,noregion
5213,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5213,noregion
5214,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5214,noregion
5215,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5215,noregion
5216,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5216,noregion
5217,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5217,noregion
5218,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5218,noregion
5219,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5219,noregion
5220,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5220,noregion
5221,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5221,noregion
5222,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5222,noregion
5223,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5223,noregion
5224,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5224,noregion
5225,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5225,noregion
5226,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5226,noregion
5227,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5227,noregion
5228,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5228,noregion
5229,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5229,noregion
5230,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5230,noregion
5231,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5231,noregion
5232,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5232,noregion
5233,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5233,noregion
5234,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5234,noregion
5235,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5235,noregion
5236,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5236,noregion
5237,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5237,noregion
5238,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5238,noregion
5239,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5239,noregion
5240,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5240,noregion
5241,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5241,noregion
5242,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5242,noregion
5243,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5243,noregion
5244,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5244,noregion
5245,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5245,noregion
5246,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5246,noregion
5247,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5247,noregion
5248,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5248,noregion
5249,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5249,noregion
5250,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5250,noregion
5251,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5251,noregion
5252,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5252,noregion
5253,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5253,noregion
5254,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5254,noregion
5255,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5255,noregion
5256,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5256,noregion
5257,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5257,noregion
5258,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5258,noregion
5259,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5259,noregion
5260,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5260,noregion
5261,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5261,noregion
5262,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5262,noregion
5263,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5263,noregion
5264,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5264,noregion
5265,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5265,noregion
5266,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5266,noregion
5267,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5267,noregion
5268,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5268,noregion
5269,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5269,noregion
5270,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5270,noregion
5271,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5271,noregion
5272,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5272,noregion
5273,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5273,noregion
5274,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5274,noregion
5275,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5275,noregion
5276,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5276,noregion
5277,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5277,noregion
5278,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5278,noregion
5279,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5279,noregion
5280,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5280,noregion
5281,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5281,noregion
5282,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5282,noregion
5283,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5283,noregion
5284,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5284,noregion
5285,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5285,noregion
5286,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5286,noregion
5287,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5287,noregion
5288,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5288,noregion
5289,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5289,noregion
5290,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5290,noregion
5291,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5291,noregion
5292,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5292,noregion
5293,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5293,noregion
5294,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5294,noregion
5295,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5295,noregion
5296,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5296,noregion
5297,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5297,noregion
5298,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5298,noregion
5299,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5299,noregion
5300,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5300,noregion
5301,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5301,noregion
5302,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5302,noregion
5303,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5303,noregion
5304,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5304,noregion
5305,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5305,noregion
5306,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5306,noregion
5307,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5307,noregion
5308,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5308,noregion
5309,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5309,noregion
5310,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5310,noregion
5311,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5311,noregion
5312,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5312,noregion
5313,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5313,noregion
5314,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5314,noregion
5315,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5315,noregion
5316,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5316,noregion
5317,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5317,noregion
5318,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5318,noregion
5319,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5319,noregion
5320,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5320,noregion
5321,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5321,noregion
5322,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5322,noregion
5323,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5323,noregion
5324,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5324,noregion
5325,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5325,noregion
5326,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5326,noregion
5327,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5327,noregion
5328,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5328,noregion
5329,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5329,noregion
5330,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5330,noregion
5331,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5331,noregion
5332,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5332,noregion
5333,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5333,noregion
5334,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5334,noregion
5335,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5335,noregion
5336,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5336,noregion
5337,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5337,noregion
5338,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5338,noregion
5339,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5339,noregion
5340,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5340,noregion
5341,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5341,noregion
5342,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5342,noregion
5343,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5343,noregion
5344,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5344,noregion
5345,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5345,noregion
5346,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5346,noregion
5347,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5347,noregion
5348,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5348,noregion
5349,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5349,noregion
5350,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5350,noregion
5351,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5351,noregion
5352,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5352,noregion
5353,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5353,noregion
5354,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5354,noregion
5355,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5355,noregion
5356,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5356,noregion
5357,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5357,noregion
5358,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5358,noregion
5359,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5359,noregion
5360,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5360,noregion
5361,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5361,noregion
5362,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5362,noregion
5363,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5363,noregion
5364,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5364,noregion
5365,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5365,noregion
5366,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5366,noregion
5367,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5367,noregion
5368,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5368,noregion
5369,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5369,noregion
5370,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5370,noregion
5371,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5371,noregion
5372,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5372,noregion
5373,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5373,noregion
5374,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5374,noregion
5375,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5375,noregion
5376,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5376,noregion
5377,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5377,noregion
5378,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5378,noregion
5379,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5379,noregion
5380,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5380,noregion
5381,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5381,noregion
5382,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5382,noregion
5383,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5383,noregion
5384,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5384,noregion
5385,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5385,noregion
5386,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5386,noregion
5387,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5387,noregion
5388,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5388,noregion
5389,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5389,noregion
5390,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5390,noregion
5391,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5391,noregion
5392,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5392,noregion
5393,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5393,noregion
5394,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5394,noregion
5395,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5395,noregion
5396,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5396,noregion
5397,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5397,noregion
5398,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5398,noregion
5399,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5399,noregion
5400,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5400,noregion
5401,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5401,noregion
5402,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5402,noregion
5403,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5403,noregion
5404,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5404,noregion
5405,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5405,noregion
5406,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5406,noregion
5407,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5407,noregion
5408,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5408,noregion
5409,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5409,noregion
5410,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5410,noregion
5411,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5411,noregion
5412,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5412,noregion
5413,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5413,noregion
5414,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5414,noregion
5415,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5415,noregion
5416,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5416,noregion
5417,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5417,noregion
5418,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5418,noregion
5419,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5419,noregion
5420,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5420,noregion
5421,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5421,noregion
5422,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5422,noregion
5423,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5423,noregion
5424,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov5424,noregion
